Interpacket Timing,Device
0.022006,vivachek_bgm
0.019248,vivachek_bgm
0.022004,vivachek_bgm
0.030254,vivachek_bgm
0.055054,vivachek_bgm
0.005485,vivachek_bgm
0.013757,vivachek_bgm
0.030217,vivachek_bgm
0.011001,vivachek_bgm
0.027508,vivachek_bgm
0.033001,vivachek_bgm
0.030254,vivachek_bgm
0.024753,vivachek_bgm
0.005502,vivachek_bgm
0.022003,vivachek_bgm
0.019251,vivachek_bgm
0.0055,vivachek_bgm
0.024756,vivachek_bgm
0.0055,vivachek_bgm
0.022004,vivachek_bgm
0.005587,vivachek_bgm
0.016417,vivachek_bgm
0.005498,vivachek_bgm
0.022005,vivachek_bgm
0.049507,vivachek_bgm
0.024753,vivachek_bgm
0.022003,vivachek_bgm
0.005499,vivachek_bgm
0.019254,vivachek_bgm
0.049218,vivachek_bgm
0.007925,vivachek_bgm
0.021119,vivachek_bgm
0.005502,vivachek_bgm
0.016504,vivachek_bgm
0.02475,vivachek_bgm
0.022003,vivachek_bgm
0.030253,vivachek_bgm
0.005502,vivachek_bgm
0.016503,vivachek_bgm
0.005499,vivachek_bgm
0.016539,vivachek_bgm
0.021968,vivachek_bgm
0.005499,vivachek_bgm
0.019255,vivachek_bgm
0.022002,vivachek_bgm
0.024754,vivachek_bgm
0.033004,vivachek_bgm
0.088019,vivachek_bgm
0.021996,vivachek_bgm
0.016503,vivachek_bgm
0.005501,vivachek_bgm
0.016539,vivachek_bgm
0.024715,vivachek_bgm
0.005502,vivachek_bgm
0.035756,vivachek_bgm
0.008298,vivachek_bgm
0.00556,vivachek_bgm
0.027397,vivachek_bgm
0.033006,vivachek_bgm
0.005499,vivachek_bgm
0.044006,vivachek_bgm
0.022002,vivachek_bgm
0.005501,vivachek_bgm
0.016504,vivachek_bgm
0.033004,vivachek_bgm
0.019253,vivachek_bgm
0.005501,vivachek_bgm
0.013751,vivachek_bgm
0.022004,vivachek_bgm
0.0055,vivachek_bgm
0.022003,vivachek_bgm
0.022003,vivachek_bgm
0.024763,vivachek_bgm
0.002741,vivachek_bgm
0.02479,vivachek_bgm
0.005465,vivachek_bgm
0.0165,vivachek_bgm
0.027506,vivachek_bgm
0.0055,vivachek_bgm
0.021933,vivachek_bgm
0.027512,vivachek_bgm
0.016506,vivachek_bgm
0.027535,vivachek_bgm
0.005456,vivachek_bgm
0.030251,vivachek_bgm
0.005501,vivachek_bgm
0.024755,vivachek_bgm
0.027503,vivachek_bgm
0.00551,vivachek_bgm
0.00551,vivachek_bgm
0.030236,vivachek_bgm
0.022002,vivachek_bgm
0.005502,vivachek_bgm
0.019254,vivachek_bgm
0.024755,vivachek_bgm
0.027503,vivachek_bgm
0.022,vivachek_bgm
0.030258,vivachek_bgm
0.005498,vivachek_bgm
0.024756,vivachek_bgm
0.049506,vivachek_bgm
0.0055,vivachek_bgm
0.024045,vivachek_bgm
0.002721,vivachek_bgm
0.05365,vivachek_bgm
0.019108,vivachek_bgm
0.033051,vivachek_bgm
0.019243,vivachek_bgm
0.008264,vivachek_bgm
0.028144,vivachek_bgm
0.051561,vivachek_bgm
0.022001,vivachek_bgm
0.005503,vivachek_bgm
0.022002,vivachek_bgm
0.005501,vivachek_bgm
0.022044,vivachek_bgm
0.01921,vivachek_bgm
0.019253,vivachek_bgm
0.002751,vivachek_bgm
0.022002,vivachek_bgm
0.005502,vivachek_bgm
0.019288,vivachek_bgm
0.021968,vivachek_bgm
0.033003,vivachek_bgm
0.052322,vivachek_bgm
0.0122,vivachek_bgm
0.026976,vivachek_bgm
0.030153,vivachek_bgm
0.005491,vivachek_bgm
0.024752,vivachek_bgm
0.027505,vivachek_bgm
0.022021,vivachek_bgm
0.024736,vivachek_bgm
0.027503,vivachek_bgm
0.027415,vivachek_bgm
0.035718,vivachek_bgm
0.022004,vivachek_bgm
0.030291,vivachek_bgm
0.013716,vivachek_bgm
0.024753,vivachek_bgm
0.019253,vivachek_bgm
0.038505,vivachek_bgm
0.013753,vivachek_bgm
0.005499,vivachek_bgm
0.016511,vivachek_bgm
0.005493,vivachek_bgm
0.019252,vivachek_bgm
0.024916,vivachek_bgm
0.052096,vivachek_bgm
0.027505,vivachek_bgm
0.066007,vivachek_bgm
0.005501,vivachek_bgm
0.016504,vivachek_bgm
0.005498,vivachek_bgm
0.022005,vivachek_bgm
0.0055,vivachek_bgm
0.027504,vivachek_bgm
0.01926,vivachek_bgm
0.027496,vivachek_bgm
0.019253,vivachek_bgm
0.019252,vivachek_bgm
0.027504,vivachek_bgm
0.030255,vivachek_bgm
0.033004,vivachek_bgm
0.01929,vivachek_bgm
0.030217,vivachek_bgm
0.02476,vivachek_bgm
0.024754,vivachek_bgm
0.005495,vivachek_bgm
0.024752,vivachek_bgm
0.030255,vivachek_bgm
0.019255,vivachek_bgm
0.005499,vivachek_bgm
0.022039,vivachek_bgm
0.021968,vivachek_bgm
0.024752,vivachek_bgm
0.019267,vivachek_bgm
0.063246,vivachek_bgm
0.022002,vivachek_bgm
0.024791,vivachek_bgm
0.019215,vivachek_bgm
0.024761,vivachek_bgm
0.021997,vivachek_bgm
0.030256,vivachek_bgm
0.022001,vivachek_bgm
0.022004,vivachek_bgm
0.019252,vivachek_bgm
0.005509,vivachek_bgm
0.038496,vivachek_bgm
0.005597,vivachek_bgm
0.02741,vivachek_bgm
0.002747,vivachek_bgm
0.019253,vivachek_bgm
0.033003,vivachek_bgm
0.005502,vivachek_bgm
0.011002,vivachek_bgm
0.019252,vivachek_bgm
0.027505,vivachek_bgm
0.041263,vivachek_bgm
0.030247,vivachek_bgm
0.011002,vivachek_bgm
0.005499,vivachek_bgm
0.024753,vivachek_bgm
0.005502,vivachek_bgm
0.044015,vivachek_bgm
0.027496,vivachek_bgm
0.027511,vivachek_bgm
0.027494,vivachek_bgm
0.005539,vivachek_bgm
0.019217,vivachek_bgm
0.022003,vivachek_bgm
0.022005,vivachek_bgm
0.024758,vivachek_bgm
0.042506,vivachek_bgm
0.021996,vivachek_bgm
0.011001,vivachek_bgm
0.005501,vivachek_bgm
0.016502,vivachek_bgm
0.024753,vivachek_bgm
0.030255,vivachek_bgm
0.019252,vivachek_bgm
0.005501,vivachek_bgm
0.027506,vivachek_bgm
0.022002,vivachek_bgm
0.005502,vivachek_bgm
0.01375,vivachek_bgm
0.024785,vivachek_bgm
0.005502,vivachek_bgm
0.013751,vivachek_bgm
0.030257,vivachek_bgm
0.02202,vivachek_bgm
0.030249,vivachek_bgm
0.024749,vivachek_bgm
0.005501,vivachek_bgm
0.019253,vivachek_bgm
0.016502,vivachek_bgm
0.033009,vivachek_bgm
0.005498,vivachek_bgm
0.013748,vivachek_bgm
0.005507,vivachek_bgm
0.031616,vivachek_bgm
0.02469,vivachek_bgm
0.021933,vivachek_bgm
0.022006,vivachek_bgm
0.027512,vivachek_bgm
0.041264,vivachek_bgm
0.011004,vivachek_bgm
0.005498,vivachek_bgm
0.024753,vivachek_bgm
0.024759,vivachek_bgm
0.005498,vivachek_bgm
0.038506,vivachek_bgm
0.0275,vivachek_bgm
0.002751,vivachek_bgm
0.024753,vivachek_bgm
0.022006,vivachek_bgm
0.005496,vivachek_bgm
0.016504,vivachek_bgm
0.005503,vivachek_bgm
0.024776,vivachek_bgm
0.016479,vivachek_bgm
0.052258,vivachek_bgm
0.035753,vivachek_bgm
0.01388,vivachek_bgm
0.02401,vivachek_bgm
0.043104,vivachek_bgm
0.005503,vivachek_bgm
0.01654,vivachek_bgm
0.079745,vivachek_bgm
0.021999,vivachek_bgm
0.005504,vivachek_bgm
0.01375,vivachek_bgm
0.0055,vivachek_bgm
0.027503,vivachek_bgm
0.033016,vivachek_bgm
0.005493,vivachek_bgm
0.022001,vivachek_bgm
0.019251,vivachek_bgm
0.030266,vivachek_bgm
0.024746,vivachek_bgm
0.022,vivachek_bgm
0.027505,vivachek_bgm
0.027503,vivachek_bgm
0.027504,vivachek_bgm
0.024752,vivachek_bgm
0.052089,vivachek_bgm
0.015317,vivachek_bgm
0.027472,vivachek_bgm
0.024756,vivachek_bgm
0.021995,vivachek_bgm
0.024755,vivachek_bgm
0.005498,vivachek_bgm
0.01925,vivachek_bgm
0.027508,vivachek_bgm
0.02202,vivachek_bgm
0.030256,vivachek_bgm
0.030255,vivachek_bgm
0.022,vivachek_bgm
0.019256,vivachek_bgm
0.016501,vivachek_bgm
0.022003,vivachek_bgm
0.027502,vivachek_bgm
0.027505,vivachek_bgm
0.027503,vivachek_bgm
0.024752,vivachek_bgm
0.022007,vivachek_bgm
0.024967,vivachek_bgm
0.024524,vivachek_bgm
0.030256,vivachek_bgm
0.055007,vivachek_bgm
0.019253,vivachek_bgm
0.030257,vivachek_bgm
0.027503,vivachek_bgm
0.027512,vivachek_bgm
0.024755,vivachek_bgm
0.033057,vivachek_bgm
0.016491,vivachek_bgm
0.021943,vivachek_bgm
0.024748,vivachek_bgm
0.005497,vivachek_bgm
0.019129,vivachek_bgm
0.005499,vivachek_bgm
0.019255,vivachek_bgm
0.022019,vivachek_bgm
0.005503,vivachek_bgm
0.044006,vivachek_bgm
0.027559,vivachek_bgm
0.022102,vivachek_bgm
0.035596,vivachek_bgm
0.019253,vivachek_bgm
0.024754,vivachek_bgm
0.016635,vivachek_bgm
0.043893,vivachek_bgm
0.005493,vivachek_bgm
0.022,vivachek_bgm
0.027504,vivachek_bgm
0.005505,vivachek_bgm
0.021999,vivachek_bgm
0.041259,vivachek_bgm
0.030228,vivachek_bgm
0.024774,vivachek_bgm
0.030297,vivachek_bgm
0.032963,vivachek_bgm
0.02749,vivachek_bgm
0.005498,vivachek_bgm
0.011002,vivachek_bgm
0.027505,vivachek_bgm
0.035821,vivachek_bgm
0.016462,vivachek_bgm
0.032989,vivachek_bgm
0.022005,vivachek_bgm
0.019248,vivachek_bgm
0.030268,vivachek_bgm
0.016501,vivachek_bgm
0.005505,vivachek_bgm
0.019249,vivachek_bgm
0.024757,vivachek_bgm
0.02479,vivachek_bgm
0.005462,vivachek_bgm
0.019254,vivachek_bgm
0.052254,vivachek_bgm
0.027538,vivachek_bgm
0.005469,vivachek_bgm
0.019252,vivachek_bgm
0.022007,vivachek_bgm
0.022029,vivachek_bgm
0.021976,vivachek_bgm
0.005498,vivachek_bgm
0.022005,vivachek_bgm
0.016502,vivachek_bgm
0.027505,vivachek_bgm
0.02694,vivachek_bgm
0.027365,vivachek_bgm
0.023947,vivachek_bgm
0.021997,vivachek_bgm
0.024745,vivachek_bgm
0.05776,vivachek_bgm
0.005504,vivachek_bgm
0.022,vivachek_bgm
0.022042,vivachek_bgm
0.024734,vivachek_bgm
0.030254,vivachek_bgm
0.030254,vivachek_bgm
0.019255,vivachek_bgm
0.027506,vivachek_bgm
0.033011,vivachek_bgm
0.016494,vivachek_bgm
0.044006,vivachek_bgm
0.027538,vivachek_bgm
0.024865,vivachek_bgm
0.024835,vivachek_bgm
0.049293,vivachek_bgm
0.032967,vivachek_bgm
0.019253,vivachek_bgm
0.005499,vivachek_bgm
0.041275,vivachek_bgm
0.027521,vivachek_bgm
0.00549,vivachek_bgm
0.011009,vivachek_bgm
0.005598,vivachek_bgm
0.038399,vivachek_bgm
0.027502,vivachek_bgm
0.030258,vivachek_bgm
0.00555,vivachek_bgm
0.043951,vivachek_bgm
0.027511,vivachek_bgm
0.046783,vivachek_bgm
0.04122,vivachek_bgm
0.013847,vivachek_bgm
0.024104,vivachek_bgm
0.024623,vivachek_bgm
0.005415,vivachek_bgm
0.05776,vivachek_bgm
0.005536,vivachek_bgm
0.024717,vivachek_bgm
0.022029,vivachek_bgm
0.024753,vivachek_bgm
0.016508,vivachek_bgm
0.024746,vivachek_bgm
0.022005,vivachek_bgm
0.024754,vivachek_bgm
0.027542,vivachek_bgm
0.021963,vivachek_bgm
0.03026,vivachek_bgm
0.016503,vivachek_bgm
0.03025,vivachek_bgm
0.005501,vivachek_bgm
0.022,vivachek_bgm
0.052258,vivachek_bgm
0.037912,vivachek_bgm
0.005624,vivachek_bgm
0.016256,vivachek_bgm
0.046704,vivachek_bgm
0.030254,vivachek_bgm
0.005499,vivachek_bgm
0.033027,vivachek_bgm
0.022036,vivachek_bgm
0.013712,vivachek_bgm
0.024754,vivachek_bgm
0.030259,vivachek_bgm
0.07976,vivachek_bgm
0.022,vivachek_bgm
0.005538,vivachek_bgm
0.019216,vivachek_bgm
0.038505,vivachek_bgm
0.013755,vivachek_bgm
0.027501,vivachek_bgm
0.027503,vivachek_bgm
0.046355,vivachek_bgm
0.021656,vivachek_bgm
0.005539,vivachek_bgm
0.021954,vivachek_bgm
0.022004,vivachek_bgm
0.024755,vivachek_bgm
0.024751,vivachek_bgm
0.025014,vivachek_bgm
0.027503,vivachek_bgm
0.022041,vivachek_bgm
0.005463,vivachek_bgm
0.022005,vivachek_bgm
0.030252,vivachek_bgm
0.019309,vivachek_bgm
0.016451,vivachek_bgm
0.03025,vivachek_bgm
0.024756,vivachek_bgm
0.022001,vivachek_bgm
0.024796,vivachek_bgm
0.035714,vivachek_bgm
0.022041,vivachek_bgm
0.008215,vivachek_bgm
0.035166,vivachek_bgm
0.021874,vivachek_bgm
0.030225,vivachek_bgm
0.029481,vivachek_bgm
0.022045,vivachek_bgm
0.02196,vivachek_bgm
0.057779,vivachek_bgm
0.024754,vivachek_bgm
0.005497,vivachek_bgm
0.02201,vivachek_bgm
0.035749,vivachek_bgm
0.005505,vivachek_bgm
0.008249,vivachek_bgm
0.005495,vivachek_bgm
0.022009,vivachek_bgm
0.044041,vivachek_bgm
0.005465,vivachek_bgm
0.019255,vivachek_bgm
0.022,vivachek_bgm
0.052298,vivachek_bgm
0.057004,vivachek_bgm
0.049452,vivachek_bgm
0.016586,vivachek_bgm
0.021919,vivachek_bgm
0.005499,vivachek_bgm
0.016504,vivachek_bgm
0.005501,vivachek_bgm
0.011002,vivachek_bgm
0.035772,vivachek_bgm
0.024755,vivachek_bgm
0.022002,vivachek_bgm
0.00275,vivachek_bgm
0.016505,vivachek_bgm
0.055005,vivachek_bgm
0.027503,vivachek_bgm
0.005517,vivachek_bgm
0.02199,vivachek_bgm
0.024767,vivachek_bgm
0.002748,vivachek_bgm
0.022005,vivachek_bgm
0.022,vivachek_bgm
0.057763,vivachek_bgm
0.024054,vivachek_bgm
0.027477,vivachek_bgm
0.027464,vivachek_bgm
0.027486,vivachek_bgm
0.005501,vivachek_bgm
0.016541,vivachek_bgm
0.00546,vivachek_bgm
0.016502,vivachek_bgm
0.002751,vivachek_bgm
0.019257,vivachek_bgm
0.024767,vivachek_bgm
0.027506,vivachek_bgm
0.019254,vivachek_bgm
0.030251,vivachek_bgm
0.044006,vivachek_bgm
0.030255,vivachek_bgm
0.027614,vivachek_bgm
0.038399,vivachek_bgm
0.0055,vivachek_bgm
0.016506,vivachek_bgm
0.024751,vivachek_bgm
0.027506,vivachek_bgm
0.024968,vivachek_bgm
0.005376,vivachek_bgm
0.027445,vivachek_bgm
0.005467,vivachek_bgm
0.027539,vivachek_bgm
0.005462,vivachek_bgm
0.005533,vivachek_bgm
0.019201,vivachek_bgm
0.033007,vivachek_bgm
0.027503,vivachek_bgm
0.022003,vivachek_bgm
0.027524,vivachek_bgm
0.021999,vivachek_bgm
0.002761,vivachek_bgm
0.027496,vivachek_bgm
0.027516,vivachek_bgm
0.035741,vivachek_bgm
0.022004,vivachek_bgm
0.022003,vivachek_bgm
0.0055,vivachek_bgm
0.016518,vivachek_bgm
0.027489,vivachek_bgm
0.019254,vivachek_bgm
0.005499,vivachek_bgm
0.019253,vivachek_bgm
0.002762,vivachek_bgm
0.021991,vivachek_bgm
0.022292,vivachek_bgm
0.02448,vivachek_bgm
0.024738,vivachek_bgm
0.027513,vivachek_bgm
0.021978,vivachek_bgm
0.030252,vivachek_bgm
0.02751,vivachek_bgm
0.024748,vivachek_bgm
0.013772,vivachek_bgm
0.022,vivachek_bgm
0.005503,vivachek_bgm
0.044004,vivachek_bgm
0.027505,vivachek_bgm
0.027504,vivachek_bgm
0.024752,vivachek_bgm
0.005541,vivachek_bgm
0.038463,vivachek_bgm
0.027508,vivachek_bgm
0.035753,vivachek_bgm
0.031895,vivachek_bgm
0.007951,vivachek_bgm
0.019209,vivachek_bgm
0.00549,vivachek_bgm
0.008217,vivachek_bgm
0.005513,vivachek_bgm
0.024742,vivachek_bgm
0.024772,vivachek_bgm
0.024715,vivachek_bgm
0.024754,vivachek_bgm
0.030255,vivachek_bgm
0.019252,vivachek_bgm
0.046778,vivachek_bgm
0.005499,vivachek_bgm
0.030256,vivachek_bgm
0.01375,vivachek_bgm
0.024752,vivachek_bgm
0.005501,vivachek_bgm
0.071507,vivachek_bgm
0.005516,vivachek_bgm
0.01649,vivachek_bgm
0.027544,vivachek_bgm
0.024717,vivachek_bgm
0.041372,vivachek_bgm
0.006018,vivachek_bgm
0.024134,vivachek_bgm
0.019238,vivachek_bgm
0.022003,vivachek_bgm
0.030235,vivachek_bgm
0.024756,vivachek_bgm
0.022001,vivachek_bgm
0.027504,vivachek_bgm
0.024773,vivachek_bgm
0.024754,vivachek_bgm
0.005499,vivachek_bgm
0.046759,vivachek_bgm
0.033004,vivachek_bgm
0.019253,vivachek_bgm
0.03301,vivachek_bgm
0.021997,vivachek_bgm
0.005544,vivachek_bgm
0.024708,vivachek_bgm
0.027508,vivachek_bgm
0.024751,vivachek_bgm
0.024894,vivachek_bgm
0.019207,vivachek_bgm
0.046666,vivachek_bgm
0.046734,vivachek_bgm
0.002749,vivachek_bgm
0.022006,vivachek_bgm
0.005499,vivachek_bgm
0.019253,vivachek_bgm
0.033002,vivachek_bgm
0.016522,vivachek_bgm
0.035756,vivachek_bgm
0.019255,vivachek_bgm
0.022002,vivachek_bgm
0.022037,vivachek_bgm
0.019221,vivachek_bgm
0.024749,vivachek_bgm
0.052258,vivachek_bgm
0.027505,vivachek_bgm
0.0055,vivachek_bgm
0.046793,vivachek_bgm
0.005463,vivachek_bgm
0.019363,vivachek_bgm
0.005473,vivachek_bgm
0.019226,vivachek_bgm
0.049491,vivachek_bgm
0.00546,vivachek_bgm
0.021986,vivachek_bgm
0.005499,vivachek_bgm
0.022007,vivachek_bgm
0.005498,vivachek_bgm
0.046757,vivachek_bgm
0.027554,vivachek_bgm
0.005472,vivachek_bgm
0.024756,vivachek_bgm
0.021998,vivachek_bgm
0.022,vivachek_bgm
0.024755,vivachek_bgm
0.019288,vivachek_bgm
0.005465,vivachek_bgm
0.024753,vivachek_bgm
0.049509,vivachek_bgm
0.005499,vivachek_bgm
0.019253,vivachek_bgm
0.022005,vivachek_bgm
0.027504,vivachek_bgm
0.019355,vivachek_bgm
0.038402,vivachek_bgm
0.005497,vivachek_bgm
0.00825,vivachek_bgm
0.024757,vivachek_bgm
0.005499,vivachek_bgm
0.035738,vivachek_bgm
0.052256,vivachek_bgm
0.005501,vivachek_bgm
0.022061,vivachek_bgm
0.005462,vivachek_bgm
0.019251,vivachek_bgm
0.005501,vivachek_bgm
0.016504,vivachek_bgm
0.005501,vivachek_bgm
0.013752,vivachek_bgm
0.005501,vivachek_bgm
0.030274,vivachek_bgm
0.00273,vivachek_bgm
0.019262,vivachek_bgm
0.030243,vivachek_bgm
0.024755,vivachek_bgm
0.024779,vivachek_bgm
0.005474,vivachek_bgm
0.016502,vivachek_bgm
0.030295,vivachek_bgm
0.035083,vivachek_bgm
0.002769,vivachek_bgm
0.027406,vivachek_bgm
0.019207,vivachek_bgm
0.005497,vivachek_bgm
0.016503,vivachek_bgm
0.005541,vivachek_bgm
0.019213,vivachek_bgm
0.024762,vivachek_bgm
0.016494,vivachek_bgm
0.027542,vivachek_bgm
0.005462,vivachek_bgm
0.024752,vivachek_bgm
0.016508,vivachek_bgm
0.027511,vivachek_bgm
0.005502,vivachek_bgm
0.052275,vivachek_bgm
0.013726,vivachek_bgm
0.030272,vivachek_bgm
0.005488,vivachek_bgm
0.024753,vivachek_bgm
0.005505,vivachek_bgm
0.022006,vivachek_bgm
0.010995,vivachek_bgm
0.019292,vivachek_bgm
0.005461,vivachek_bgm
0.024753,vivachek_bgm
0.019253,vivachek_bgm
0.005504,vivachek_bgm
0.022334,vivachek_bgm
0.032703,vivachek_bgm
0.024716,vivachek_bgm
0.032999,vivachek_bgm
0.005504,vivachek_bgm
0.011003,vivachek_bgm
0.005534,vivachek_bgm
0.016465,vivachek_bgm
0.027504,vivachek_bgm
0.022004,vivachek_bgm
0.027503,vivachek_bgm
0.0055,vivachek_bgm
0.022015,vivachek_bgm
0.025007,vivachek_bgm
0.005497,vivachek_bgm
0.022007,vivachek_bgm
0.005499,vivachek_bgm
0.046756,vivachek_bgm
0.005508,vivachek_bgm
0.021995,vivachek_bgm
0.022017,vivachek_bgm
0.005487,vivachek_bgm
0.046755,vivachek_bgm
0.019253,vivachek_bgm
0.035943,vivachek_bgm
0.016386,vivachek_bgm
0.019269,vivachek_bgm
0.024655,vivachek_bgm
0.027505,vivachek_bgm
0.022001,vivachek_bgm
0.005502,vivachek_bgm
0.035767,vivachek_bgm
0.005498,vivachek_bgm
0.008251,vivachek_bgm
0.005503,vivachek_bgm
0.022001,vivachek_bgm
0.0055,vivachek_bgm
0.008253,vivachek_bgm
0.005538,vivachek_bgm
0.016464,vivachek_bgm
0.0055,vivachek_bgm
0.016505,vivachek_bgm
0.027503,vivachek_bgm
0.030258,vivachek_bgm
0.024749,vivachek_bgm
0.033004,vivachek_bgm
0.030265,vivachek_bgm
0.027495,vivachek_bgm
0.00829,vivachek_bgm
0.027466,vivachek_bgm
0.005537,vivachek_bgm
0.057803,vivachek_bgm
0.010988,vivachek_bgm
0.005457,vivachek_bgm
0.030223,vivachek_bgm
0.022004,vivachek_bgm
0.024754,vivachek_bgm
0.038515,vivachek_bgm
0.033007,vivachek_bgm
0.027502,vivachek_bgm
0.022003,vivachek_bgm
0.024753,vivachek_bgm
0.033004,vivachek_bgm
0.041262,vivachek_bgm
0.024748,vivachek_bgm
0.035755,vivachek_bgm
0.016504,vivachek_bgm
0.027503,vivachek_bgm
0.022007,vivachek_bgm
0.027526,vivachek_bgm
0.019288,vivachek_bgm
0.019232,vivachek_bgm
0.021938,vivachek_bgm
0.030262,vivachek_bgm
0.024748,vivachek_bgm
0.005499,vivachek_bgm
0.022083,vivachek_bgm
0.019189,vivachek_bgm
0.005501,vivachek_bgm
0.016504,vivachek_bgm
0.005539,vivachek_bgm
0.021963,vivachek_bgm
0.060511,vivachek_bgm
0.024754,vivachek_bgm
0.052257,vivachek_bgm
0.024754,vivachek_bgm
0.027502,vivachek_bgm
0.005504,vivachek_bgm
0.019251,vivachek_bgm
0.030252,vivachek_bgm
0.024754,vivachek_bgm
0.019253,vivachek_bgm
0.024855,vivachek_bgm
0.021949,vivachek_bgm
0.024754,vivachek_bgm
0.005495,vivachek_bgm
0.043945,vivachek_bgm
0.005503,vivachek_bgm
0.022002,vivachek_bgm
0.022002,vivachek_bgm
0.030257,vivachek_bgm
0.002749,vivachek_bgm
0.019253,vivachek_bgm
0.060525,vivachek_bgm
0.013753,vivachek_bgm
0.016504,vivachek_bgm
0.005498,vivachek_bgm
0.022005,vivachek_bgm
0.033002,vivachek_bgm
0.011004,vivachek_bgm
0.0055,vivachek_bgm
0.024751,vivachek_bgm
0.05776,vivachek_bgm
0.024754,vivachek_bgm
0.016574,vivachek_bgm
0.027478,vivachek_bgm
0.027477,vivachek_bgm
0.049469,vivachek_bgm
0.024754,vivachek_bgm
0.030275,vivachek_bgm
0.005497,vivachek_bgm
0.024756,vivachek_bgm
0.07701,vivachek_bgm
0.005499,vivachek_bgm
0.013753,vivachek_bgm
0.030255,vivachek_bgm
0.0165,vivachek_bgm
0.030268,vivachek_bgm
0.021989,vivachek_bgm
0.046757,vivachek_bgm
0.027506,vivachek_bgm
0.030254,vivachek_bgm
0.005584,vivachek_bgm
0.010324,vivachek_bgm
0.003096,vivachek_bgm
0.029798,vivachek_bgm
0.00557,vivachek_bgm
0.019119,vivachek_bgm
0.024772,vivachek_bgm
0.005495,vivachek_bgm
0.008239,vivachek_bgm
0.022002,vivachek_bgm
0.024771,vivachek_bgm
0.024824,vivachek_bgm
0.032936,vivachek_bgm
0.022001,vivachek_bgm
0.022255,vivachek_bgm
0.0055,vivachek_bgm
0.027504,vivachek_bgm
0.019254,vivachek_bgm
0.027503,vivachek_bgm
0.024753,vivachek_bgm
0.027505,vivachek_bgm
0.027503,vivachek_bgm
0.0055,vivachek_bgm
0.019254,vivachek_bgm
0.005529,vivachek_bgm
0.027474,vivachek_bgm
0.005523,vivachek_bgm
0.01373,vivachek_bgm
0.024926,vivachek_bgm
0.005528,vivachek_bgm
0.021887,vivachek_bgm
0.027403,vivachek_bgm
0.030254,vivachek_bgm
0.027505,vivachek_bgm
0.027507,vivachek_bgm
0.016515,vivachek_bgm
0.024757,vivachek_bgm
0.038503,vivachek_bgm
0.024776,vivachek_bgm
0.049485,vivachek_bgm
0.005501,vivachek_bgm
0.033001,vivachek_bgm
0.016524,vivachek_bgm
0.005483,vivachek_bgm
0.022003,vivachek_bgm
0.01925,vivachek_bgm
0.022005,vivachek_bgm
0.019252,vivachek_bgm
0.024753,vivachek_bgm
0.038579,vivachek_bgm
0.021991,vivachek_bgm
0.013692,vivachek_bgm
0.024734,vivachek_bgm
0.022027,vivachek_bgm
0.03023,vivachek_bgm
0.044024,vivachek_bgm
0.011001,vivachek_bgm
0.024754,vivachek_bgm
0.024755,vivachek_bgm
0.002758,vivachek_bgm
0.052249,vivachek_bgm
0.005501,vivachek_bgm
0.019252,vivachek_bgm
0.030255,vivachek_bgm
0.033003,vivachek_bgm
0.013758,vivachek_bgm
0.02475,vivachek_bgm
0.024751,vivachek_bgm
0.027512,vivachek_bgm
0.024744,vivachek_bgm
0.024083,vivachek_bgm
0.005428,vivachek_bgm
0.066018,vivachek_bgm
0.024071,vivachek_bgm
0.035736,vivachek_bgm
0.013679,vivachek_bgm
0.02749,vivachek_bgm
0.005505,vivachek_bgm
0.060506,vivachek_bgm
0.00275,vivachek_bgm
0.030292,vivachek_bgm
0.016498,vivachek_bgm
0.033035,vivachek_bgm
0.038478,vivachek_bgm
0.024776,vivachek_bgm
0.03022,vivachek_bgm
0.035755,vivachek_bgm
0.0055,vivachek_bgm
0.019253,vivachek_bgm
0.022027,vivachek_bgm
0.019228,vivachek_bgm
0.030254,vivachek_bgm
0.052039,vivachek_bgm
0.027044,vivachek_bgm
0.027491,vivachek_bgm
0.032932,vivachek_bgm
0.033005,vivachek_bgm
0.033002,vivachek_bgm
0.022024,vivachek_bgm
0.019254,vivachek_bgm
0.024753,vivachek_bgm
0.002747,vivachek_bgm
0.027541,vivachek_bgm
0.027466,vivachek_bgm
0.024754,vivachek_bgm
0.005506,vivachek_bgm
0.049505,vivachek_bgm
0.013751,vivachek_bgm
0.038503,vivachek_bgm
0.005501,vivachek_bgm
0.033007,vivachek_bgm
0.022,vivachek_bgm
0.019255,vivachek_bgm
0.032349,vivachek_bgm
0.016491,vivachek_bgm
0.019172,vivachek_bgm
0.032982,vivachek_bgm
0.027503,vivachek_bgm
0.030293,vivachek_bgm
0.005464,vivachek_bgm
0.019256,vivachek_bgm
0.005706,vivachek_bgm
0.021767,vivachek_bgm
0.046758,vivachek_bgm
0.035755,vivachek_bgm
0.030288,vivachek_bgm
0.024718,vivachek_bgm
0.005502,vivachek_bgm
0.038504,vivachek_bgm
0.01929,vivachek_bgm
0.024716,vivachek_bgm
0.022004,vivachek_bgm
0.03026,vivachek_bgm
0.019622,vivachek_bgm
0.02988,vivachek_bgm
0.019251,vivachek_bgm
0.038507,vivachek_bgm
0.013751,vivachek_bgm
0.030256,vivachek_bgm
0.019252,vivachek_bgm
0.041254,vivachek_bgm
0.005501,vivachek_bgm
0.019252,vivachek_bgm
0.002751,vivachek_bgm
